Mukilteo_site, Date, Precipitation, Condition
SERE,4/21/2010,0.860,
SERE,4/22/2010,0.000,
SERE,4/23/2010,0.070,
SERE,4/24/2010,0.150,
SERE,4/25/2010,0.000,
SERE,4/26/2010,0.380,
SERE,4/27/2010,0.210,
SERE,4/28/2010,0.000,
SERE,4/29/2010,0.000,
SERE,4/30/2010,0.170,
SERE,5/1/2010,0.030,
SERE,5/2/2010,0.060,
SERE,5/3/2010,0.160,
SERE,5/4/2010,0.220,
SERE,5/5/2010,0.090,
SERE,5/6/2010,0.000,
SERE,5/7/2010,0.000,
SERE,5/8/2010,0.000,
SERE,5/9/2010,0.000,
SERE,5/10/2010,0.000,
SERE,5/11/2010,0.000,
SERE,5/12/2010,0.000,
SERE,5/13/2010,0.000,
SERE,5/14/2010,0.000,
SERE,5/15/2010,0.000,
SERE,5/16/2010,0.000,
SERE,5/17/2010,0.000,
SERE,5/18/2010,0.030,
SERE,5/19/2010,0.320,
SERE,5/20/2010,0.020,
SERE,5/21/2010,0.020,
SERE,5/22/2010,0.100,
SERE,5/23/2010,0.050,
SERE,5/24/2010,0.000,
SERE,5/25/2010,0.030,
SERE,5/26/2010,0.340,
SERE,5/27/2010,0.030,
SERE,5/28/2010,1.100,
SERE,5/29/2010,0.160,
SERE,5/30/2010,0.090,
SERE,5/31/2010,0.170,
SERE,6/1/2010,0.040,
SERE,6/2/2010,0.490,
SERE,6/3/2010,0.010,
SERE,6/4/2010,0.470,
SERE,6/5/2010,0.000,
SERE,6/6/2010,0.140,
SERE,6/7/2010,0.370,
SERE,6/8/2010,0.260,
SERE,6/9/2010,0.740,
SERE,6/10/2010,0.100,
SERE,6/11/2010,0.090,
SERE,6/12/2010,0.000,
SERE,6/13/2010,0.000,
SERE,6/14/2010,0.040,
SERE,6/15/2010,0.510,
SERE,6/16/2010,0.160,
SERE,6/17/2010,0.030,
SERE,6/18/2010,0.000,
SERE,6/19/2010,0.000,
SERE,6/20/2010,0.120,
SERE,6/21/2010,0.010,
SERE,6/22/2010,0.000,
SERE,6/23/2010,0.000,
SERE,6/24/2010,0.000,
SERE,6/25/2010,0.000,
SERE,6/26/2010,0.000,
SERE,6/27/2010,0.000,
SERE,6/28/2010,0.000,
SERE,6/29/2010,0.000,
SERE,6/30/2010,0.000,
SERE,7/1/2010,0.050,
SERE,7/2/2010,0.080,
SERE,7/3/2010,0.010,
SERE,7/4/2010,0.000,
SERE,7/5/2010,0.030,
SERE,7/6/2010,0.000,
SERE,7/7/2010,0.000,
SERE,7/8/2010,0.000,
SERE,7/9/2010,0.000,
SERE,7/10/2010,0.000,
SERE,7/11/2010,0.000,
SERE,7/12/2010,0.140,
SERE,7/13/2010,0.000,
SERE,7/14/2010,0.000,
SERE,7/15/2010,0.000,
SERE,7/16/2010,0.000,
SERE,7/17/2010,0.000,
SERE,7/18/2010,0.000,
SERE,7/19/2010,0.000,
SERE,7/20/2010,0.000,
SERE,7/21/2010,0.000,
SERE,7/22/2010,0.000,
SERE,7/23/2010,0.000,
SERE,7/24/2010,0.000,
SERE,7/25/2010,0.000,
SERE,7/26/2010,0.000,
SERE,7/27/2010,0.000,
SERE,7/28/2010,0.000,
SERE,7/29/2010,0.000,
SERE,7/30/2010,0.000,
SERE,7/31/2010,0.000,
SERE,8/1/2010,0.000,
SERE,8/2/2010,0.000,
SERE,8/3/2010,0.000,
SERE,8/4/2010,0.000,
SERE,8/5/2010,0.000,
SERE,8/6/2010,0.000,
SERE,8/7/2010,0.150,
SERE,8/8/2010,0.120,
SERE,8/9/2010,0.020,
SERE,8/10/2010,0.010,
SERE,8/11/2010,0.000,
SERE,8/12/2010,0.000,
SERE,8/13/2010,0.000,
SERE,8/14/2010,0.000,
SERE,8/15/2010,0.000,
SERE,8/16/2010,0.000,
SERE,8/17/2010,0.000,
SERE,8/18/2010,0.000,
SERE,8/19/2010,0.000,
SERE,8/20/2010,0.000,
SERE,8/21/2010,0.000,
SERE,8/22/2010,0.120,
SERE,8/23/2010,0.000,
SERE,8/24/2010,0.000,
SERE,8/25/2010,0.000,
SERE,8/26/2010,0.510,
SERE,8/27/2010,0.010,
SERE,8/28/2010,0.000,
SERE,8/29/2010,0.000,
SERE,8/30/2010,0.000,
SERE,8/31/2010,1.420,
SERE,9/1/2010,0.230,
SERE,9/2/2010,0.000,
SERE,9/3/2010,0.000,
SERE,9/4/2010,0.010,
SERE,9/5/2010,0.000,
SERE,9/6/2010,0.250,
SERE,9/7/2010,0.140,
SERE,9/8/2010,0.070,
SERE,9/9/2010,0.030,
SERE,9/10/2010,0.010,
SERE,9/11/2010,0.000,
SERE,9/12/2010,0.000,
SERE,9/13/2010,0.000,
SERE,9/14/2010,0.010,
SERE,9/15/2010,0.070,
SERE,9/16/2010,0.330,
SERE,9/17/2010,0.340,
SERE,9/18/2010,0.450,
SERE,9/19/2010,0.470,
SERE,9/20/2010,0.730,
SERE,9/21/2010,0.050,
SERE,9/22/2010,0.000,
SERE,9/23/2010,0.140,
SERE,9/24/2010,0.020,
SERE,9/25/2010,0.000,
SERE,9/26/2010,0.370,
SERE,9/27/2010,0.020,
SERE,9/28/2010,0.020,
SERE,9/29/2010,0.010,
SERE,9/30/2010,0.000,
SERE,10/1/2010,0.000,
SERE,10/2/2010,0.000,
SERE,10/3/2010,0.010,
SERE,10/4/2010,0.000,
SERE,10/5/2010,0.000,
SERE,10/6/2010,0.000,
SERE,10/7/2010,0.000,
SERE,10/8/2010,0.060,
SERE,10/9/2010,0.320,
SERE,10/10/2010,0.270,
SERE,10/11/2010,0.010,
SERE,10/12/2010,0.000,
SERE,10/13/2010,0.000,
SERE,10/14/2010,0.090,
SERE,10/15/2010,0.150,
SERE,10/16/2010,0.000,
SERE,10/17/2010,0.000,
SERE,10/18/2010,0.000,
SERE,10/19/2010,0.000,
SERE,10/20/2010,0.000,
SERE,10/21/2010,0.000,
SERE,10/22/2010,0.080,
SERE,10/23/2010,0.550,
SERE,10/24/2010,0.650,
SERE,10/25/2010,0.000,
SERE,10/26/2010,0.040,
SERE,10/27/2010,0.090,
SERE,10/28/2010,0.050,
SERE,10/29/2010,0.000,
SERE,10/30/2010,0.260,
SERE,10/31/2010,0.060,
SERE,11/1/2010,0.720,
SERE,11/2/2010,0.000,
SERE,11/3/2010,0.000,
SERE,11/4/2010,0.000,
SERE,11/5/2010,0.090,
SERE,11/6/2010,0.370,
SERE,11/7/2010,0.010,
SERE,11/8/2010,0.040,
SERE,11/9/2010,0.100,
SERE,11/10/2010,0.000,
SERE,11/11/2010,0.060,
SERE,11/12/2010,0.000,
SERE,11/13/2010,0.120,
SERE,11/14/2010,0.160,
SERE,11/15/2010,0.240,
SERE,11/16/2010,0.020,
SERE,11/17/2010,0.450,
SERE,11/18/2010,0.040,
SERE,11/19/2010,0.120,
SERE,11/20/2010,0.020,
SERE,11/21/2010,0.020,
SERE,11/22/2010,0.000,
SERE,11/23/2010,0.090,
SERE,11/24/2010,0.000,
SERE,11/25/2010,0.070,
SERE,11/26/2010,0.280,
SERE,11/27/2010,0.210,
SERE,11/28/2010,0.220,
SERE,11/29/2010,0.030,
SERE,11/30/2010,0.600,
SERE,12/1/2010,0.000,
SERE,12/2/2010,0.010,
SERE,12/3/2010,0.000,
SERE,12/4/2010,0.000,
SERE,12/5/2010,0.000,
SERE,12/6/2010,0.000,
SERE,12/7/2010,0.410,
SERE,12/8/2010,0.810,
SERE,12/9/2010,0.510,
SERE,12/10/2010,0.000,
SERE,12/11/2010,0.360,
SERE,12/12/2010,1.500,
SERE,12/13/2010,0.410,
SERE,12/14/2010,0.300,
SERE,12/15/2010,0.140,
SERE,12/16/2010,0.010,
SERE,12/17/2010,0.000,
SERE,12/18/2010,0.080,
SERE,12/19/2010,0.070,
SERE,12/20/2010,0.120,
SERE,12/21/2010,0.110,
SERE,12/22/2010,0.060,
SERE,12/23/2010,0.670,
SERE,12/24/2010,0.260,
SERE,12/25/2010,0.260,
SERE,12/26/2010,0.160,
SERE,12/27/2010,0.130,
SERE,12/28/2010,0.060,
SERE,12/29/2010,0.140,
SERE,12/30/2010,0.090,
SERE,12/31/2010,0.020,
SERE,1/1/2011,0.070,
SERE,1/2/2011,0.140,
SERE,1/3/2011,0.000,
SERE,1/4/2011,0.040,
SERE,1/5/2011,0.220,
SERE,1/6/2011,0.220,
SERE,1/7/2011,0.370,
SERE,1/8/2011,0.030,
SERE,1/9/2011,0.010,
SERE,1/10/2011,0.000,
SERE,1/11/2011,0.000,
SERE,1/12/2011,0.700,
SERE,1/13/2011,0.320,
SERE,1/14/2011,0.020,
SERE,1/15/2011,0.310,
SERE,1/16/2011,0.120,
SERE,1/17/2011,0.280,
SERE,1/18/2011,0.210,
SERE,1/19/2011,0.010,
SERE,1/20/2011,0.170,
SERE,1/21/2011,0.460,
SERE,1/22/2011,0.000,
SERE,1/23/2011,0.070,
SERE,1/24/2011,0.190,
SERE,1/25/2011,0.020,
SERE,1/26/2011,0.000,
SERE,1/27/2011,0.000,
SERE,1/28/2011,0.000,
SERE,1/29/2011,0.190,
SERE,1/30/2011,0.000,
SERE,1/31/2011,0.010,
SERE,2/1/2011,0.000,
SERE,2/2/2011,0.000,
SERE,2/3/2011,0.000,
SERE,2/4/2011,0.160,
SERE,2/5/2011,0.020,
SERE,2/6/2011,0.230,
SERE,2/7/2011,0.150,
SERE,2/8/2011,0.000,
SERE,2/9/2011,0.000,
SERE,2/10/2011,0.000,
SERE,2/11/2011,0.000,
SERE,2/12/2011,0.310,
SERE,2/13/2011,0.110,
SERE,2/14/2011,0.870,
SERE,2/15/2011,0.120,
SERE,2/16/2011,0.040,
SERE,2/17/2011,0.200,
SERE,2/18/2011,0.010,
SERE,2/19/2011,0.000,
SERE,2/20/2011,0.000,
SERE,2/21/2011,0.110,
SERE,2/22/2011,0.030,
SERE,2/23/2011,0.080,
SERE,2/24/2011,0.110,
SERE,2/25/2011,0.000,
SERE,2/26/2011,0.000,
SERE,2/27/2011,0.190,
SERE,2/28/2011,0.110,
SERE,3/1/2011,0.120,
SERE,3/2/2011,0.150,
SERE,3/3/2011,0.100,
SERE,3/4/2011,0.210,
SERE,3/5/2011,0.000,
SERE,3/6/2011,0.010,
SERE,3/7/2011,0.000,
SERE,3/8/2011,0.080,
SERE,3/9/2011,0.750,
SERE,3/10/2011,0.840,
SERE,3/11/2011,0.020,
SERE,3/12/2011,0.480,
SERE,3/13/2011,0.850,
SERE,3/14/2011,1.100,
SERE,3/15/2011,0.750,
SERE,3/16/2011,0.030,
SERE,3/17/2011,0.000,
SERE,3/18/2011,0.320,
SERE,3/19/2011,0.000,
SERE,3/20/2011,0.000,
SERE,3/21/2011,0.280,
SERE,3/22/2011,0.000,
SERE,3/23/2011,0.000,
SERE,3/24/2011,0.040,
SERE,3/25/2011,0.180,
SERE,3/26/2011,0.080,
SERE,3/27/2011,0.050,
SERE,3/28/2011,0.040,
SERE,3/29/2011,0.070,
SERE,3/30/2011,0.360,
SERE,3/31/2011,0.080,
SERE,4/1/2011,0.660,
SERE,4/2/2011,0.090,
SERE,4/3/2011,0.040,
SERE,4/4/2011,0.110,
SERE,4/5/2011,0.410,
SERE,4/6/2011,0.210,
SERE,4/7/2011,0.120,
SERE,4/8/2011,0.010,
SERE,4/9/2011,0.000,
SERE,4/10/2011,0.290,
SERE,4/11/2011,0.220,
SERE,4/12/2011,0.000,
SERE,4/13/2011,0.110,
SERE,4/14/2011,0.570,
SERE,4/15/2011,0.000,
SERE,4/16/2011,0.180,
SERE,4/17/2011,0.050,
SERE,4/18/2011,0.080,
SERE,4/19/2011,0.010,
SERE,4/20/2011,0.110,
SERE,4/21/2011,0.040,
SERE,4/22/2011,0.000,
SERE,4/23/2011,0.000,
SERE,4/24/2011,0.000,
SERE,4/25/2011,0.450,
SERE,4/26/2011,0.000,
SERE,4/27/2011,0.160,
SERE,4/28/2011,0.010,
SERE,4/29/2011,0.050,
SERE,4/30/2011,0.000,
SERE,5/1/2011,0.000,
SERE,5/2/2011,0.660,
SERE,5/3/2011,0.050,
SERE,5/4/2011,0.000,
SERE,5/5/2011,0.110,
SERE,5/6/2011,0.130,
SERE,5/7/2011,0.150,
SERE,5/8/2011,0.170,
SERE,5/9/2011,0.000,
SERE,5/10/2011,0.000,
SERE,5/11/2011,0.280,
SERE,5/12/2011,0.000,
SERE,5/13/2011,0.000,
SERE,5/14/2011,0.670,
SERE,5/15/2011,0.520,
SERE,5/16/2011,0.260,
SERE,5/17/2011,0.000,
SERE,5/18/2011,0.000,
SERE,5/19/2011,0.000,
SERE,5/20/2011,0.000,
SERE,5/21/2011,0.060,
SERE,5/22/2011,0.180,
SERE,5/23/2011,0.000,
SERE,5/24/2011,0.000,
SERE,5/25/2011,0.260,
SERE,5/26/2011,0.040,
SERE,5/27/2011,0.100,
SERE,5/28/2011,0.010,
SERE,5/29/2011,0.000,
SERE,5/30/2011,0.000,
SERE,5/31/2011,0.010,
SERE,6/1/2011,0.040,
SERE,6/2/2011,0.510,
SERE,6/3/2011,0.020,
SERE,6/4/2011,0.000,
SERE,6/5/2011,0.000,
SERE,6/6/2011,0.000,
SERE,6/7/2011,0.130,
SERE,6/8/2011,0.030,
SERE,6/9/2011,0.000,
SERE,6/10/2011,0.000,
SERE,6/11/2011,0.000,
SERE,6/12/2011,0.000,
SERE,6/13/2011,0.090,
SERE,6/14/2011,0.240,
SERE,6/15/2011,0.090,
SERE,6/16/2011,0.000,
SERE,6/17/2011,0.000,
SERE,6/18/2011,0.280,
SERE,6/19/2011,0.030,
SERE,6/20/2011,0.000,
SERE,6/21/2011,0.000,
SERE,6/22/2011,0.000,
SERE,6/23/2011,0.130,
SERE,6/24/2011,0.390,
SERE,6/25/2011,0.010,
SERE,6/26/2011,0.000,
SERE,6/27/2011,0.000,
SERE,6/28/2011,0.000,
SERE,6/29/2011,0.060,
SERE,6/30/2011,0.530,
SERE,7/1/2011,0.010,
SERE,7/2/2011,0.000,
SERE,7/3/2011,0.120,
SERE,7/4/2011,0.000,
SERE,7/5/2011,0.000,
SERE,7/6/2011,0.000,
SERE,7/7/2011,0.160,
SERE,7/8/2011,0.000,
SERE,7/9/2011,0.000,
SERE,7/10/2011,0.000,
SERE,7/11/2011,0.000,
SERE,7/12/2011,0.000,
SERE,7/13/2011,0.000,
SERE,7/14/2011,0.030,
SERE,7/15/2011,0.020,
SERE,7/16/2011,0.150,
SERE,7/17/2011,0.090,
SERE,7/18/2011,0.000,
SERE,7/19/2011,0.030,
SERE,7/20/2011,0.010,
SERE,7/21/2011,0.130,
SERE,7/22/2011,0.000,
SERE,7/23/2011,0.000,
SERE,7/24/2011,0.000,
SERE,7/25/2011,0.080,
SERE,7/26/2011,0.080,
SERE,7/27/2011,0.000,
SERE,7/28/2011,0.000,
SERE,7/29/2011,0.000,
SERE,7/30/2011,0.000,
SERE,7/31/2011,0.060,
SERE,8/1/2011,0.000,
SERE,8/2/2011,0.000,
SERE,8/3/2011,0.000,
SERE,8/4/2011,0.000,
SERE,8/5/2011,0.000,
SERE,8/6/2011,0.000,
SERE,8/7/2011,0.000,
SERE,8/8/2011,0.000,
SERE,8/9/2011,0.000,
SERE,8/10/2011,0.000,
SERE,8/11/2011,0.000,
SERE,8/12/2011,0.000,
SERE,8/13/2011,0.000,
SERE,8/14/2011,0.000,
SERE,8/15/2011,0.000,
SERE,8/16/2011,0.000,
SERE,8/17/2011,0.000,
SERE,8/18/2011,0.000,
SERE,8/19/2011,0.000,
SERE,8/20/2011,0.000,
SERE,8/21/2011,0.000,
SERE,8/22/2011,0.080,
SERE,8/23/2011,0.000,
SERE,8/24/2011,0.000,
SERE,8/25/2011,0.000,
SERE,8/26/2011,0.000,
SERE,8/27/2011,0.000,
SERE,8/28/2011,0.000,
SERE,8/29/2011,0.000,
SERE,8/30/2011,0.000,
SERE,8/31/2011,0.000,
SERE,9/1/2011,0.000,
SERE,9/2/2011,0.000,
SERE,9/3/2011,0.000,
SERE,9/4/2011,0.000,
SERE,9/5/2011,0.000,
SERE,9/6/2011,0.000,
SERE,9/7/2011,0.000,
SERE,9/8/2011,0.000,
SERE,9/9/2011,0.000,
SERE,9/10/2011,0.000,
SERE,9/11/2011,0.000,
SERE,9/12/2011,0.000,
SERE,9/13/2011,0.000,
SERE,9/14/2011,0.000,
SERE,9/15/2011,0.010,
SERE,9/16/2011,0.000,
SERE,9/17/2011,0.170,
SERE,9/18/2011,0.150,
SERE,9/19/2011,0.000,
SERE,9/20/2011,0.000,
SERE,9/21/2011,0.000,
SERE,9/22/2011,0.000,
SERE,9/23/2011,0.000,
SERE,9/24/2011,0.000,
SERE,9/25/2011,0.090,
SERE,9/26/2011,0.280,
SERE,9/27/2011,0.040,
SERE,9/28/2011,0.010,
SERE,9/29/2011,0.000,
SERE,9/30/2011,0.000,
SERE,10/1/2011,0.000,
SERE,10/2/2011,0.220,
SERE,10/3/2011,0.040,
SERE,10/4/2011,0.010,
SERE,10/5/2011,0.310,
SERE,10/6/2011,0.070,
SERE,10/7/2011,0.190,
SERE,10/8/2011,0.050,
SERE,10/9/2011,0.020,
SERE,10/10/2011,0.070,
SERE,10/11/2011,0.350,
SERE,10/12/2011,0.020,
SERE,10/13/2011,0.010,
SERE,10/14/2011,0.000,
SERE,10/15/2011,0.000,
SERE,10/16/2011,0.000,
SERE,10/17/2011,0.000,
SERE,10/18/2011,0.000,
SERE,10/19/2011,0.020,
SERE,10/20/2011,0.060,
SERE,10/21/2011,0.290,
SERE,10/22/2011,0.360,
SERE,10/23/2011,0.010,
SERE,10/24/2011,0.000,
SERE,10/25/2011,0.000,
SERE,10/26/2011,0.000,
SERE,10/27/2011,0.000,
SERE,10/28/2011,0.140,
SERE,10/29/2011,0.030,
SERE,10/30/2011,0.060,
SERE,10/31/2011,0.050,
SERE,11/1/2011,0.010,
SERE,11/2/2011,0.390,
SERE,11/3/2011,0.000,
SERE,11/4/2011,0.000,
SERE,11/5/2011,0.010,
SERE,11/6/2011,0.000,
SERE,11/7/2011,0.010,
SERE,11/8/2011,0.000,
SERE,11/9/2011,0.010,
SERE,11/10/2011,0.000,
SERE,11/11/2011,0.160,
SERE,11/12/2011,0.170,
SERE,11/13/2011,0.010,
SERE,11/14/2011,0.070,
SERE,11/15/2011,0.000,
SERE,11/16/2011,0.270,
SERE,11/17/2011,0.100,
SERE,11/18/2011,0.130,
SERE,11/19/2011,0.170,
SERE,11/20/2011,0.000,
SERE,11/21/2011,0.600,
SERE,11/22/2011,1.750,
SERE,11/23/2011,1.640,
SERE,11/24/2011,0.380,
SERE,11/25/2011,0.000,
SERE,11/26/2011,0.010,
SERE,11/27/2011,0.660,
SERE,11/28/2011,0.020,
SERE,11/29/2011,0.020,
SERE,11/30/2011,0.020,
SERE,12/1/2011,0.010,
SERE,12/2/2011,0.020,
SERE,12/3/2011,0.000,
SERE,12/4/2011,0.000,
SERE,12/5/2011,0.000,
SERE,12/6/2011,0.000,
SERE,12/7/2011,0.020,
SERE,12/8/2011,0.000,
SERE,12/9/2011,0.010,
SERE,12/10/2011,0.020,
SERE,12/11/2011,0.130,
SERE,12/12/2011,0.010,
SERE,12/13/2011,0.000,
SERE,12/14/2011,0.010,
SERE,12/15/2011,0.070,
SERE,12/16/2011,0.000,
SERE,12/17/2011,0.000,
SERE,12/18/2011,0.050,
SERE,12/19/2011,0.000,
SERE,12/20/2011,0.010,
SERE,12/21/2011,0.000,
SERE,12/22/2011,0.000,
SERE,12/23/2011,0.000,
SERE,12/24/2011,0.080,
SERE,12/25/2011,0.020,
SERE,12/26/2011,0.050,
SERE,12/27/2011,0.300,
SERE,12/28/2011,0.110,
SERE,12/29/2011,0.160,
SERE,12/30/2011,0.120,
SERE,12/31/2011,0.000,
SERE,1/1/2012,0.000,
SERE,1/2/2012,0.320,
SERE,1/3/2012,0.020,
SERE,1/4/2012,0.420,
SERE,1/5/2012,0.030,
SERE,1/6/2012,0.020,
SERE,1/7/2012,0.000,
SERE,1/8/2012,0.000,
SERE,1/9/2012,0.070,
SERE,1/10/2012,0.010,
SERE,1/11/2012,0.000,
SERE,1/12/2012,0.000,
SERE,1/13/2012,0.000,
SERE,1/14/2012,0.290,
SERE,1/15/2012,0.180,
SERE,1/16/2012,0.030,
SERE,1/17/2012,0.120,
SERE,1/18/2012,0.000,
SERE,1/19/2012,0.000,
SERE,1/20/2012,1.550,
SERE,1/21/2012,0.290,
SERE,1/22/2012,0.230,
SERE,1/23/2012,0.000,
SERE,1/24/2012,0.100,
SERE,1/25/2012,0.080,
SERE,1/26/2012,0.070,
SERE,1/27/2012,0.000,
SERE,1/28/2012,0.000,
SERE,1/29/2012,0.380,
SERE,1/30/2012,0.340,
SERE,1/31/2012,0.000,
SERE,2/1/2012,0.410,
SERE,2/2/2012,0.000,
SERE,2/3/2012,0.000,
SERE,2/4/2012,0.000,
SERE,2/5/2012,0.000,
SERE,2/6/2012,0.000,
SERE,2/7/2012,0.000,
SERE,2/8/2012,0.040,
SERE,2/9/2012,0.280,
SERE,2/10/2012,0.080,
SERE,2/11/2012,0.010,
SERE,2/12/2012,0.010,
SERE,2/13/2012,0.220,
SERE,2/14/2012,0.030,
SERE,2/15/2012,0.000,
SERE,2/16/2012,0.040,
SERE,2/17/2012,0.430,
SERE,2/18/2012,0.190,
SERE,2/19/2012,0.200,
SERE,2/20/2012,0.120,
SERE,2/21/2012,0.810,
SERE,2/22/2012,0.050,
SERE,2/23/2012,0.000,
SERE,2/24/2012,0.200,
SERE,2/25/2012,0.220,
SERE,2/26/2012,0.010,
SERE,2/27/2012,0.000,
SERE,2/28/2012,0.250,
SERE,2/29/2012,0.430,
SERE,3/1/2012,0.120,
SERE,3/2/2012,0.130,
SERE,3/3/2012,0.030,
SERE,3/4/2012,0.010,
SERE,3/5/2012,0.530,
SERE,3/6/2012,0.060,
SERE,3/7/2012,0.000,
SERE,3/8/2012,0.000,
SERE,3/9/2012,0.200,
SERE,3/10/2012,0.210,
SERE,3/11/2012,0.100,
SERE,3/12/2012,0.830,
SERE,3/13/2012,0.040,
SERE,3/14/2012,0.380,
SERE,3/15/2012,0.590,
SERE,3/16/2012,0.090,
SERE,3/17/2012,0.410,
SERE,3/18/2012,0.160,
SERE,3/19/2012,0.310,
SERE,3/20/2012,0.130,
SERE,3/21/2012,0.000,
SERE,3/22/2012,0.110,
SERE,3/23/2012,0.000,
SERE,3/24/2012,0.000,
SERE,3/25/2012,0.000,
SERE,3/26/2012,0.020,
SERE,3/27/2012,0.100,
SERE,3/28/2012,0.230,
SERE,3/29/2012,1.020,
SERE,3/30/2012,0.470,
SERE,3/31/2012,0.450,
SERE,4/1/2012,0.090,
SERE,4/2/2012,0.000,
SERE,4/3/2012,0.220,
SERE,4/4/2012,0.000,
SERE,4/5/2012,0.000,
SERE,4/6/2012,0.000,
SERE,4/7/2012,0.000,
SERE,4/8/2012,0.000,
SERE,4/9/2012,0.000,
SERE,4/10/2012,0.000,
SERE,4/11/2012,0.760,
SERE,4/12/2012,0.010,
SERE,4/13/2012,0.000,
SERE,4/14/2012,0.000,
SERE,4/15/2012,0.000,
SERE,4/16/2012,0.070,
SERE,4/17/2012,0.040,
SERE,4/18/2012,0.040,
SERE,4/19/2012,0.190,
SERE,4/20/2012,0.370,
SERE,4/21/2012,0.000,
SERE,4/22/2012,0.000,
SERE,4/23/2012,0.000,
SERE,4/24/2012,0.050,
SERE,4/25/2012,0.400,
SERE,4/26/2012,0.260,
SERE,4/27/2012,0.000,
SERE,4/28/2012,0.000,
SERE,4/29/2012,0.070,
SERE,4/30/2012,0.390,
SERE,5/1/2012,0.170,
SERE,5/2/2012,0.110,
SERE,5/3/2012,0.550,
SERE,5/4/2012,0.300,
SERE,5/5/2012,0.080,
SERE,5/6/2012,0.000,
SERE,5/7/2012,0.000,
SERE,5/8/2012,0.000,
SERE,5/9/2012,0.030,
SERE,5/10/2012,0.000,
SERE,5/11/2012,0.000,
SERE,5/12/2012,0.000,
SERE,5/13/2012,0.000,
SERE,5/14/2012,0.000,
SERE,5/15/2012,0.000,
SERE,5/16/2012,0.000,
SERE,5/17/2012,0.000,
SERE,5/18/2012,0.000,
SERE,5/19/2012,0.000,
SERE,5/20/2012,0.100,
SERE,5/21/2012,0.390,
SERE,5/22/2012,0.160,
SERE,5/23/2012,0.520,
SERE,5/24/2012,0.060,
SERE,5/25/2012,0.000,
SERE,5/26/2012,0.000,
SERE,5/27/2012,0.000,
SERE,5/28/2012,0.000,
SERE,5/29/2012,0.000,
SERE,5/30/2012,0.030,
SERE,5/31/2012,0.070,
SERE,6/1/2012,0.140,
SERE,6/2/2012,0.020,
SERE,6/3/2012,0.000,
SERE,6/4/2012,0.060,
SERE,6/5/2012,0.590,
SERE,6/6/2012,0.150,
SERE,6/7/2012,0.390,
SERE,6/8/2012,0.010,
SERE,6/9/2012,0.000,
SERE,6/10/2012,0.000,
SERE,6/11/2012,0.000,
SERE,6/12/2012,0.230,
SERE,6/13/2012,0.630,
SERE,6/14/2012,0.010,
SERE,6/15/2012,0.000,
SERE,6/16/2012,0.030,
SERE,6/17/2012,0.100,
SERE,6/18/2012,0.680,
SERE,6/19/2012,0.120,
SERE,6/20/2012,0.000,
SERE,6/21/2012,0.000,
SERE,6/22/2012,0.640,
SERE,6/23/2012,0.330,
SERE,6/24/2012,0.000,
SERE,6/25/2012,0.000,
SERE,6/26/2012,0.350,
SERE,6/27/2012,0.000,
SERE,6/28/2012,0.000,
SERE,6/29/2012,0.000,
SERE,6/30/2012,0.170,
SERE,7/1/2012,0.050,
SERE,7/2/2012,0.090,
SERE,7/3/2012,0.330,
SERE,7/4/2012,0.000,
SERE,7/5/2012,0.000,
SERE,7/6/2012,0.000,
SERE,7/7/2012,0.000,
SERE,7/8/2012,0.000,
SERE,7/9/2012,0.000,
SERE,7/10/2012,0.000,
SERE,7/11/2012,0.000,
SERE,7/12/2012,0.000,
SERE,7/13/2012,0.040,
SERE,7/14/2012,0.000,
SERE,7/15/2012,0.050,
SERE,7/16/2012,0.000,
SERE,7/17/2012,0.000,
SERE,7/18/2012,0.000,
SERE,7/19/2012,0.000,
SERE,7/20/2012,0.430,
SERE,7/21/2012,0.000,
SERE,7/22/2012,0.270,
SERE,7/23/2012,0.010,
SERE,7/24/2012,0.000,
SERE,7/25/2012,0.000,
SERE,7/26/2012,0.000,
SERE,7/27/2012,0.000,
SERE,7/28/2012,0.000,
SERE,7/29/2012,0.000,
SERE,7/30/2012,0.000,
SERE,7/31/2012,0.000,
SERE,8/1/2012,0.000,
SERE,8/2/2012,0.000,
SERE,8/3/2012,0.000,
SERE,8/4/2012,0.000,
SERE,8/5/2012,0.000,
SERE,8/6/2012,0.000,
SERE,8/7/2012,0.000,
SERE,8/8/2012,0.000,
SERE,8/9/2012,0.000,
SERE,8/10/2012,0.000,
SERE,8/11/2012,0.000,
SERE,8/12/2012,0.000,
SERE,8/13/2012,0.000,
SERE,8/14/2012,0.000,
SERE,8/15/2012,0.000,
SERE,8/16/2012,0.000,
SERE,8/17/2012,0.000,
SERE,8/18/2012,0.000,
SERE,8/19/2012,0.000,
SERE,8/20/2012,0.000,
SERE,8/21/2012,0.000,
SERE,8/22/2012,0.000,
SERE,8/23/2012,0.000,
SERE,8/24/2012,0.000,
SERE,8/25/2012,0.000,
SERE,8/26/2012,0.000,
SERE,8/27/2012,0.000,
SERE,8/28/2012,0.000,
SERE,8/29/2012,0.000,
SERE,8/30/2012,0.000,
SERE,8/31/2012,0.000,
SERE,9/1/2012,0.000,
SERE,9/2/2012,0.000,
SERE,9/3/2012,0.000,
SERE,9/4/2012,0.000,
SERE,9/5/2012,0.000,
SERE,9/6/2012,0.000,
SERE,9/7/2012,0.000,
SERE,9/8/2012,0.000,
SERE,9/9/2012,0.000,
