Site_Code,Collect Date (local),Precipitation (inches),E = Estimate; W = Warning; P = Provisional; S = Snow Or Ice
42u,2/9/1993,0.020,
42u,2/10/1993,0.000,
42u,2/11/1993,0.020,
42u,2/12/1993,0.000,
42u,2/13/1993,0.000,
42u,2/14/1993,0.000,
42u,2/15/1993,0.000,
42u,2/16/1993,0.000,
42u,2/17/1993,0.000,
42u,2/18/1993,0.000,
42u,2/19/1993,0.000,
42u,2/20/1993,0.160,
42u,2/21/1993,0.100,
42u,2/22/1993,0.000,
42u,2/23/1993,0.000,
42u,2/24/1993,0.000,
42u,2/25/1993,0.000,
42u,2/26/1993,0.000,
42u,2/27/1993,0.000,
42u,2/28/1993,0.000,
42u,3/1/1993,0.140,
42u,3/2/1993,0.080,
42u,3/3/1993,0.300,
42u,3/4/1993,0.500,
42u,3/5/1993,0.000,
42u,3/6/1993,0.000,
42u,3/7/1993,0.000,
42u,3/8/1993,0.020,
42u,3/9/1993,0.000,
42u,3/10/1993,0.000,
42u,3/11/1993,0.000,
42u,3/12/1993,0.000,
42u,3/13/1993,0.040,
42u,3/14/1993,0.420,
42u,3/15/1993,0.080,
42u,3/16/1993,0.340,
42u,3/17/1993,0.040,
42u,3/18/1993,0.000,
42u,3/19/1993,0.080,
42u,3/20/1993,0.140,
42u,3/21/1993,0.020,
42u,3/22/1993,1.660,
42u,3/23/1993,0.260,
42u,3/24/1993,0.000,
42u,3/25/1993,0.000,
42u,3/26/1993,0.000,
42u,3/27/1993,0.000,
42u,3/28/1993,0.000,
42u,3/29/1993,0.240,
42u,3/30/1993,0.120,
42u,3/31/1993,0.000,
42u,4/1/1993,0.180,
42u,4/2/1993,0.060,
42u,4/3/1993,0.260,
42u,4/4/1993,0.000,
42u,4/5/1993,0.000,
42u,4/6/1993,0.080,
42u,4/7/1993,0.000,
42u,4/8/1993,0.620,
42u,4/9/1993,0.120,
42u,4/10/1993,0.380,
42u,4/11/1993,0.040,
42u,4/12/1993,0.000,
42u,4/13/1993,0.040,
42u,4/14/1993,0.020,
42u,4/15/1993,0.100,
42u,4/16/1993,0.060,
42u,4/17/1993,0.160,
42u,4/18/1993,0.000,
42u,4/19/1993,0.000,
42u,4/20/1993,0.040,
42u,4/21/1993,0.240,
42u,4/22/1993,0.160,
42u,4/23/1993,0.080,
42u,4/24/1993,0.100,
42u,4/25/1993,0.420,
42u,4/26/1993,0.160,
42u,4/27/1993,0.000,
42u,4/28/1993,0.020,
42u,4/29/1993,0.140,
42u,4/30/1993,0.080,
42u,5/1/1993,0.080,
42u,5/2/1993,0.020,
42u,5/3/1993,0.300,
42u,5/4/1993,0.060,
42u,5/5/1993,0.160,
42u,5/6/1993,0.100,
42u,5/7/1993,0.160,
42u,5/8/1993,0.000,
42u,5/9/1993,0.240,
42u,5/10/1993,0.000,
42u,5/11/1993,0.000,
42u,5/12/1993,0.000,
42u,5/13/1993,0.000,
42u,5/14/1993,0.000,
42u,5/15/1993,0.000,
42u,5/16/1993,0.000,
42u,5/17/1993,0.000,
42u,5/18/1993,0.000,
42u,5/19/1993,0.280,
42u,5/20/1993,0.200,
42u,5/21/1993,0.180,
42u,5/22/1993,0.000,
42u,5/23/1993,0.000,
42u,5/24/1993,0.000,
42u,5/25/1993,0.000,
42u,5/26/1993,0.000,
42u,5/27/1993,0.060,
42u,5/28/1993,0.180,
42u,5/29/1993,0.000,
42u,5/30/1993,0.420,
42u,5/31/1993,0.580,
42u,6/1/1993,0.120,
42u,6/2/1993,0.020,
42u,6/3/1993,0.000,E,
42u,6/4/1993,0.000,E,
42u,6/5/1993,0.000,E,
42u,6/6/1993,0.330,E,
42u,6/7/1993,0.380,E,
42u,6/8/1993,0.030,E,
42u,6/9/1993,0.870,E,
42u,6/10/1993,0.030,E,
42u,6/11/1993,0.000,E,
42u,6/12/1993,0.000,E,
42u,6/13/1993,0.000,E,
42u,6/14/1993,0.160,E,
42u,6/15/1993,0.000,E,
42u,6/16/1993,0.000,E,
42u,6/17/1993,0.000,E,
42u,6/18/1993,0.000,E,
42u,6/19/1993,0.000,E,
42u,6/20/1993,0.000,E,
42u,6/21/1993,0.000,E,
42u,6/22/1993,0.200,E,
42u,6/23/1993,0.000,E,
42u,6/24/1993,0.000,E,
42u,6/25/1993,0.000,E,
42u,6/26/1993,0.000,E,
42u,6/27/1993,0.000,E,
42u,6/28/1993,0.230,E,
42u,6/29/1993,0.000,E,
42u,6/30/1993,0.000,E,
42u,7/1/1993,0.000,E,
42u,7/2/1993,0.060,E,
42u,7/3/1993,0.010,E,
42u,7/4/1993,0.000,E,
42u,7/5/1993,0.000,E,
42u,7/6/1993,0.000,E,
42u,7/7/1993,0.000,E,
42u,7/8/1993,0.000,E,
42u,7/9/1993,0.000,E,
42u,7/10/1993,0.000,E,
42u,7/11/1993,0.010,E,
42u,7/12/1993,0.000,E,
42u,7/13/1993,0.000,E,
42u,7/14/1993,0.000,E,
42u,7/15/1993,0.000,E,
42u,7/16/1993,0.000,E,
42u,7/17/1993,0.000,E,
42u,7/18/1993,0.000,E,
42u,7/19/1993,0.380,E,
42u,7/20/1993,0.150,E,
42u,7/21/1993,0.010,E,
42u,7/22/1993,0.070,E,
42u,7/23/1993,0.000,E,
42u,7/24/1993,0.000,E,
42u,7/25/1993,0.000,E,
42u,7/26/1993,0.000,E,
42u,7/27/1993,0.040,E,
42u,7/28/1993,0.230,E,
42u,7/29/1993,0.200,E,
42u,7/30/1993,0.010,E,
42u,7/31/1993,0.000,E,
42u,8/1/1993,0.000,E,
42u,8/2/1993,0.000,E,
42u,8/3/1993,0.000,E,
42u,8/4/1993,0.000,E,
42u,8/5/1993,0.000,E,
42u,8/6/1993,0.000,E,
42u,8/7/1993,0.000,E,
42u,8/8/1993,0.000,E,
42u,8/9/1993,0.000,E,
42u,8/10/1993,0.000,E,
42u,8/11/1993,0.000,E,
42u,8/12/1993,0.000,E,
42u,8/13/1993,0.000,E,
42u,8/14/1993,0.000,E,
42u,8/15/1993,0.000,E,
42u,8/16/1993,0.050,E,
42u,8/17/1993,0.000,
42u,8/18/1993,0.000,
42u,8/19/1993,0.000,
42u,8/20/1993,0.000,
42u,8/21/1993,0.000,
42u,8/22/1993,0.010,
42u,8/23/1993,0.000,
42u,8/24/1993,0.000,
42u,8/25/1993,0.000,
42u,8/26/1993,0.000,
42u,8/27/1993,0.000,
42u,8/28/1993,0.000,
42u,8/29/1993,0.000,
42u,8/30/1993,0.000,
42u,8/31/1993,0.000,
42u,9/1/1993,0.000,
42u,9/2/1993,0.000,
42u,9/3/1993,0.000,
42u,9/4/1993,0.000,
42u,9/5/1993,0.000,
42u,9/6/1993,0.000,
42u,9/7/1993,0.000,
42u,9/8/1993,0.000,
42u,9/9/1993,0.000,
42u,9/10/1993,0.000,
42u,9/11/1993,0.000,
42u,9/12/1993,0.000,
42u,9/13/1993,0.000,
42u,9/14/1993,0.020,
42u,9/15/1993,0.000,
42u,9/16/1993,0.000,
42u,9/17/1993,0.000,
42u,9/18/1993,0.000,
42u,9/19/1993,0.000,
42u,9/20/1993,0.000,
42u,9/21/1993,0.000,
42u,9/22/1993,0.000,
42u,9/23/1993,0.000,
42u,9/24/1993,0.000,
42u,9/25/1993,0.000,
42u,9/26/1993,0.000,
42u,9/27/1993,0.000,
42u,9/28/1993,0.000,
42u,9/29/1993,0.000,
42u,9/30/1993,0.000,
42u,10/1/1993,0.000,
42u,10/2/1993,0.000,
42u,10/3/1993,0.000,
42u,10/4/1993,0.000,
42u,10/5/1993,0.010,
42u,10/6/1993,0.500,
42u,10/7/1993,0.010,
42u,10/8/1993,0.000,
42u,10/9/1993,0.000,
42u,10/10/1993,0.000,
42u,10/11/1993,0.000,
42u,10/12/1993,0.010,
42u,10/13/1993,0.000,
42u,10/14/1993,0.030,
42u,10/15/1993,0.200,
42u,10/16/1993,0.110,
42u,10/17/1993,0.000,
42u,10/18/1993,0.000,
42u,10/19/1993,0.010,
42u,10/20/1993,0.000,
42u,10/21/1993,0.000,
42u,10/22/1993,0.470,
42u,10/23/1993,0.400,
42u,10/24/1993,0.000,
42u,10/25/1993,0.000,
42u,10/26/1993,0.000,
42u,10/27/1993,0.000,
42u,10/28/1993,0.020,
42u,10/29/1993,0.000,
42u,10/30/1993,0.000,
42u,10/31/1993,0.010,
42u,11/1/1993,0.000,
42u,11/2/1993,0.050,
42u,11/3/1993,0.090,
42u,11/4/1993,0.000,
42u,11/5/1993,0.000,
42u,11/6/1993,0.000,
42u,11/7/1993,0.000,
42u,11/8/1993,0.000,
42u,11/9/1993,0.000,
42u,11/10/1993,0.000,
42u,11/11/1993,0.000,
42u,11/12/1993,0.000,
42u,11/13/1993,0.000,
42u,11/14/1993,0.000,
42u,11/15/1993,0.060,
42u,11/16/1993,0.150,
42u,11/17/1993,0.340,
42u,11/18/1993,0.000,
42u,11/19/1993,0.000,
42u,11/20/1993,0.000,
42u,11/21/1993,0.290,
42u,11/22/1993,0.130,
42u,11/23/1993,0.000,
42u,11/24/1993,0.000,
42u,11/25/1993,0.000,
42u,11/26/1993,0.000,
42u,11/27/1993,0.070,
42u,11/28/1993,0.080,
42u,11/29/1993,0.470,
42u,11/30/1993,0.560,
42u,12/1/1993,0.900,
42u,12/2/1993,0.020,
42u,12/3/1993,0.020,
42u,12/4/1993,0.090,
42u,12/5/1993,0.010,
42u,12/6/1993,0.020,
42u,12/7/1993,0.460,
42u,12/8/1993,0.480,
42u,12/9/1993,0.580,
42u,12/10/1993,0.400,
42u,12/11/1993,0.170,
42u,12/12/1993,0.220,
42u,12/13/1993,0.190,
42u,12/14/1993,0.120,
42u,12/15/1993,0.000,
42u,12/16/1993,0.000,
42u,12/17/1993,0.000,
42u,12/18/1993,0.010,
42u,12/19/1993,0.000,
42u,12/20/1993,0.010,
42u,12/21/1993,0.000,
42u,12/22/1993,0.000,
42u,12/23/1993,0.000,
42u,12/24/1993,0.010,
42u,12/25/1993,0.010,
42u,12/26/1993,0.000,
42u,12/27/1993,0.000,
42u,12/28/1993,0.020,
42u,12/29/1993,0.000,
42u,12/30/1993,0.430,
42u,12/31/1993,0.570,
42u,1/1/1994,0.180,
42u,1/2/1994,0.250,
42u,1/3/1994,0.260,
42u,1/4/1994,0.220,
42u,1/5/1994,0.070,
42u,1/6/1994,0.000,
42u,1/7/1994,0.170,
42u,1/8/1994,0.070,
42u,1/9/1994,0.000,
42u,1/10/1994,0.220,
42u,1/11/1994,0.000,
42u,1/12/1994,0.120,
42u,1/13/1994,0.010,
42u,1/14/1994,0.010,
42u,1/15/1994,0.000,
42u,1/16/1994,0.000,
42u,1/17/1994,0.000,
42u,1/18/1994,0.000,
42u,1/19/1994,0.000,
42u,1/20/1994,0.000,
42u,1/21/1994,0.130,
42u,1/22/1994,0.590,
42u,1/23/1994,0.390,
42u,1/24/1994,0.050,
42u,1/25/1994,0.060,
42u,1/26/1994,0.000,
42u,1/27/1994,0.010,
42u,1/28/1994,0.000,
42u,1/29/1994,0.000,
42u,1/30/1994,0.010,
42u,1/31/1994,0.000,
42u,2/1/1994,0.000,
42u,2/2/1994,0.010,
42u,2/3/1994,0.000,
42u,2/4/1994,0.000,
42u,2/5/1994,0.000,
42u,2/6/1994,0.000,
42u,2/7/1994,0.000,
42u,2/8/1994,0.000,
42u,2/9/1994,0.190,
42u,2/10/1994,0.000,
42u,2/11/1994,0.000,
42u,2/12/1994,0.000,
42u,2/13/1994,0.900,
42u,2/14/1994,0.160,
42u,2/15/1994,0.590,
42u,2/16/1994,0.690,
42u,2/17/1994,0.610,
42u,2/18/1994,0.040,
42u,2/19/1994,0.000,
42u,2/20/1994,0.060,
42u,2/21/1994,0.070,
42u,2/22/1994,0.410,
42u,2/23/1994,0.060,
42u,2/24/1994,0.050,
42u,2/25/1994,0.460,
42u,2/26/1994,0.450,
42u,2/27/1994,0.090,
42u,2/28/1994,0.220,
42u,3/1/1994,0.430,
42u,3/2/1994,0.370,
42u,3/3/1994,0.400,
42u,3/4/1994,0.190,
42u,3/5/1994,0.000,
42u,3/6/1994,0.000,
42u,3/7/1994,0.000,
42u,3/8/1994,0.000,
42u,3/9/1994,0.060,
42u,3/10/1994,0.200,
42u,3/11/1994,0.010,
42u,3/12/1994,0.000,
42u,3/13/1994,0.000,
42u,3/14/1994,0.000,
42u,3/15/1994,0.170,
42u,3/16/1994,0.300,
42u,3/17/1994,0.140,
42u,3/18/1994,0.140,
42u,3/19/1994,0.070,
42u,3/20/1994,0.590,
42u,3/21/1994,0.140,
42u,3/22/1994,0.130,
42u,3/23/1994,0.000,
42u,3/24/1994,0.000,
42u,3/25/1994,0.000,
42u,3/26/1994,0.000,
42u,3/27/1994,0.000,
42u,3/28/1994,0.000,
42u,3/29/1994,0.000,
42u,3/30/1994,0.000,
42u,3/31/1994,0.000,
42u,4/1/1994,0.000,
42u,4/2/1994,0.000,
42u,4/3/1994,0.170,
42u,4/4/1994,0.000,
42u,4/5/1994,0.180,
42u,4/6/1994,0.320,
42u,4/7/1994,0.140,
42u,4/8/1994,0.660,
42u,4/9/1994,0.000,
42u,4/10/1994,0.000,
42u,4/11/1994,0.000,
42u,4/12/1994,0.230,
42u,4/13/1994,0.000,
42u,4/14/1994,0.000,
42u,4/15/1994,0.000,
42u,4/16/1994,0.000,
42u,4/17/1994,0.000,
42u,4/18/1994,0.000,
42u,4/19/1994,0.000,
42u,4/20/1994,0.000,
42u,4/21/1994,0.100,
42u,4/22/1994,0.000,
42u,4/23/1994,0.000,
42u,4/24/1994,0.010,
42u,4/25/1994,0.000,
42u,4/26/1994,0.030,
42u,4/27/1994,0.000,
42u,4/28/1994,0.000,
42u,4/29/1994,0.110,
42u,4/30/1994,0.010,
42u,5/1/1994,0.000,
42u,5/2/1994,0.030,
42u,5/3/1994,0.190,
42u,5/4/1994,0.150,
42u,5/5/1994,0.000,
42u,5/6/1994,0.000,
42u,5/7/1994,0.000,
42u,5/8/1994,0.000,
42u,5/9/1994,0.000,
42u,5/10/1994,0.000,
42u,5/11/1994,0.000,
42u,5/12/1994,0.010,
42u,5/13/1994,0.020,
42u,5/14/1994,0.140,
42u,5/15/1994,0.140,
42u,5/16/1994,0.100,
42u,5/17/1994,0.020,
42u,5/18/1994,0.000,
42u,5/19/1994,0.000,
42u,5/20/1994,0.030,
42u,5/21/1994,0.000,
42u,5/22/1994,0.000,
42u,5/23/1994,0.000,
42u,5/24/1994,0.000,
42u,5/25/1994,0.000,
42u,5/26/1994,0.050,
42u,5/27/1994,0.020,
42u,5/28/1994,0.150,
42u,5/29/1994,0.270,
42u,5/30/1994,0.000,
42u,5/31/1994,0.170,
42u,6/1/1994,0.000,
42u,6/2/1994,0.010,
42u,6/3/1994,0.000,
42u,6/4/1994,0.090,
42u,6/5/1994,0.130,
42u,6/6/1994,0.190,
42u,6/7/1994,0.020,
42u,6/8/1994,0.000,
42u,6/9/1994,0.000,
42u,6/10/1994,0.000,
42u,6/11/1994,0.000,
42u,6/12/1994,0.180,
42u,6/13/1994,0.380,
42u,6/14/1994,0.010,
42u,6/15/1994,0.000,
42u,6/16/1994,0.000,
42u,6/17/1994,0.280,
42u,6/18/1994,0.160,
42u,6/19/1994,0.000,
42u,6/20/1994,0.000,
42u,6/21/1994,0.000,
42u,6/22/1994,0.000,
42u,6/23/1994,0.000,
42u,6/24/1994,0.000,
42u,6/25/1994,0.000,
42u,6/26/1994,0.000,
42u,6/27/1994,0.000,
42u,6/28/1994,0.000,
42u,6/29/1994,0.000,
42u,6/30/1994,0.000,
42u,7/1/1994,0.170,
42u,7/2/1994,0.000,
42u,7/3/1994,0.000,
42u,7/4/1994,0.010,
42u,7/5/1994,0.080,
42u,7/6/1994,0.000,
42u,7/7/1994,0.000,
42u,7/8/1994,0.000,
42u,7/9/1994,0.000,
42u,7/10/1994,0.000,
42u,7/11/1994,0.000,
42u,7/12/1994,0.000,
42u,7/13/1994,0.000,
42u,7/14/1994,0.000,
42u,7/15/1994,0.000,
42u,7/16/1994,0.000,
42u,7/17/1994,0.000,
42u,7/18/1994,0.000,
42u,7/19/1994,0.000,
42u,7/20/1994,0.000,
42u,7/21/1994,0.000,
42u,7/22/1994,0.000,
42u,7/23/1994,0.010,
42u,7/24/1994,0.000,
42u,7/25/1994,0.000,
42u,7/26/1994,0.040,
42u,7/27/1994,0.030,
42u,7/28/1994,0.010,
42u,7/29/1994,0.000,
42u,7/30/1994,0.000,
42u,7/31/1994,0.000,
42u,8/1/1994,0.000,
42u,8/2/1994,0.000,
42u,8/3/1994,0.000,
42u,8/4/1994,0.000,
42u,8/5/1994,0.000,
42u,8/6/1994,0.000,
42u,8/7/1994,0.000,
42u,8/8/1994,0.200,
42u,8/9/1994,0.070,
42u,8/10/1994,0.000,
42u,8/11/1994,0.000,
42u,8/12/1994,0.000,
42u,8/13/1994,0.000,
42u,8/14/1994,0.000,
42u,8/15/1994,0.000,
42u,8/16/1994,0.010,
42u,8/17/1994,0.000,
42u,8/18/1994,0.000,
42u,8/19/1994,0.000,
42u,8/20/1994,0.000,
42u,8/21/1994,0.000,
42u,8/22/1994,0.000,
42u,8/23/1994,0.000,
42u,8/24/1994,0.000,
42u,8/25/1994,0.000,
42u,8/26/1994,0.000,
42u,8/27/1994,0.000,
42u,8/28/1994,0.000,
42u,8/29/1994,0.000,
42u,8/30/1994,0.000,
42u,8/31/1994,0.000,
42u,9/1/1994,0.000,
42u,9/2/1994,0.020,
42u,9/3/1994,0.540,
42u,9/4/1994,0.070,
42u,9/5/1994,0.000,
42u,9/6/1994,0.000,
42u,9/7/1994,0.000,
42u,9/8/1994,0.440,
42u,9/9/1994,0.150,
42u,9/10/1994,0.010,
42u,9/11/1994,0.000,
42u,9/12/1994,0.000,
42u,9/13/1994,0.010,
42u,9/14/1994,0.140,
42u,9/15/1994,0.000,
42u,9/16/1994,0.000,
42u,9/17/1994,0.000,
42u,9/18/1994,0.000,
42u,9/19/1994,0.000,
42u,9/20/1994,0.000,
42u,9/21/1994,0.000,
42u,9/22/1994,0.000,
42u,9/23/1994,0.000,
42u,9/24/1994,0.000,
42u,9/25/1994,0.000,
42u,9/26/1994,0.000,
42u,9/27/1994,0.000,
42u,9/28/1994,0.000,
42u,9/29/1994,0.000,
42u,9/30/1994,0.000,
42u,10/1/1994,0.000,
42u,10/2/1994,0.000,
42u,10/3/1994,0.000,
42u,10/4/1994,0.000,
42u,10/5/1994,0.000,
42u,10/6/1994,0.000,
42u,10/7/1994,0.000,
42u,10/8/1994,0.000,
42u,10/9/1994,0.000,
42u,10/10/1994,0.000,
42u,10/11/1994,0.000,
42u,10/12/1994,0.000,
42u,10/13/1994,0.310,
42u,10/14/1994,0.040,
42u,10/15/1994,0.000,
42u,10/16/1994,0.000,
42u,10/17/1994,0.030,
42u,10/18/1994,0.000,
42u,10/19/1994,0.140,
42u,10/20/1994,0.080,
42u,10/21/1994,0.000,
42u,10/22/1994,0.050,
42u,10/23/1994,0.000,
42u,10/24/1994,0.010,
42u,10/25/1994,0.280,
42u,10/26/1994,1.090,
42u,10/27/1994,0.550,
42u,10/28/1994,0.000,
42u,10/29/1994,0.020,
42u,10/30/1994,0.170,
42u,10/31/1994,0.830,
42u,11/1/1994,0.000,
42u,11/2/1994,0.220,
42u,11/3/1994,0.010,
42u,11/4/1994,0.370,
42u,11/5/1994,0.010,
42u,11/6/1994,0.190,
42u,11/7/1994,0.000,
42u,11/8/1994,0.290,
42u,11/9/1994,0.320,
42u,11/10/1994,0.010,
42u,11/11/1994,0.170,
42u,11/12/1994,0.090,
42u,11/13/1994,0.020,
42u,11/14/1994,0.080,
42u,11/15/1994,0.280,
42u,11/16/1994,0.260,
42u,11/17/1994,0.060,
42u,11/18/1994,0.010,
42u,11/19/1994,0.450,
42u,11/20/1994,0.010,
42u,11/21/1994,0.000,
42u,11/22/1994,0.000,
42u,11/23/1994,0.200,
42u,11/24/1994,0.020,
42u,11/25/1994,0.730,
42u,11/26/1994,0.120,
42u,11/27/1994,0.190,
42u,11/28/1994,0.100,
42u,11/29/1994,0.170,
42u,11/30/1994,1.490,
42u,12/1/1994,0.240,
42u,12/2/1994,0.010,
42u,12/3/1994,0.060,
42u,12/4/1994,0.000,
42u,12/5/1994,0.000,
42u,12/6/1994,0.040,
42u,12/7/1994,0.010,
42u,12/8/1994,0.190,
42u,12/9/1994,0.010,
42u,12/10/1994,0.070,
42u,12/11/1994,0.190,
42u,12/12/1994,0.000,
42u,12/13/1994,0.000,
42u,12/14/1994,0.250,
42u,12/15/1994,0.380,
42u,12/16/1994,0.440,
42u,12/17/1994,1.040,
42u,12/18/1994,0.250,
42u,12/19/1994,1.130,
42u,12/20/1994,1.220,
42u,12/21/1994,0.000,
42u,12/22/1994,0.000,
42u,12/23/1994,0.000,
42u,12/24/1994,0.010,
42u,12/25/1994,0.380,
42u,12/26/1994,1.600,
42u,12/27/1994,0.940,
42u,12/28/1994,0.010,
42u,12/29/1994,0.000,
42u,12/30/1994,0.000,
42u,12/31/1994,0.000,
42u,1/1/1995,0.000,
42u,1/2/1995,0.000,
42u,1/3/1995,0.000,E,
42u,1/4/1995,0.000,E,
42u,1/5/1995,0.000,E,
42u,1/6/1995,0.000,E,
42u,1/7/1995,0.090,E,
42u,1/8/1995,0.110,E,
42u,1/9/1995,0.340,E,
42u,1/10/1995,0.230,E,
42u,1/11/1995,0.180,E,
42u,1/12/1995,0.100,E,
42u,1/13/1995,0.290,E,
42u,1/14/1995,0.200,E,
42u,1/15/1995,0.050,E,
42u,1/16/1995,0.010,E,
42u,1/17/1995,0.110,E,
42u,1/18/1995,0.150,E,
42u,1/19/1995,0.000,E,
42u,1/20/1995,0.000,E,
42u,1/21/1995,0.000,E,
42u,1/22/1995,0.000,E,
42u,1/23/1995,0.000,E,
42u,1/24/1995,0.000,E,
42u,1/25/1995,0.000,E,
42u,1/26/1995,0.010,E,
42u,1/27/1995,0.000,E,
42u,1/28/1995,0.400,E,
42u,1/29/1995,0.510,E,
42u,1/30/1995,0.580,E,
42u,1/31/1995,0.940,E,
42u,2/1/1995,0.590,E,
42u,2/2/1995,0.000,E,
42u,2/3/1995,0.000,E,
42u,2/4/1995,0.000,
42u,2/5/1995,0.000,
42u,2/6/1995,0.000,
42u,2/7/1995,0.000,
42u,2/8/1995,0.000,
42u,2/9/1995,0.000,
42u,2/10/1995,0.000,
42u,2/11/1995,0.120,
42u,2/12/1995,0.000,
42u,2/13/1995,0.000,
42u,2/14/1995,0.000,
42u,2/15/1995,0.420,
42u,2/16/1995,0.260,
42u,2/17/1995,0.380,
42u,2/18/1995,1.620,
42u,2/19/1995,1.480,
42u,2/20/1995,0.260,
42u,2/21/1995,0.000,
42u,2/22/1995,0.000,
42u,2/23/1995,0.000,
42u,2/24/1995,0.060,
42u,2/25/1995,0.000,
42u,2/26/1995,0.000,
42u,2/27/1995,0.000,
42u,2/28/1995,0.000,
42u,3/1/1995,0.000,
42u,3/2/1995,0.000,
42u,3/3/1995,0.000,
42u,3/4/1995,0.140,
42u,3/5/1995,0.020,
42u,3/6/1995,0.000,
42u,3/7/1995,0.000,
42u,3/8/1995,0.660,
42u,3/9/1995,0.580,
42u,3/10/1995,0.740,
42u,3/11/1995,0.420,
42u,3/12/1995,0.020,
42u,3/13/1995,0.340,
42u,3/14/1995,0.360,
42u,3/15/1995,0.000,
42u,3/16/1995,0.000,
42u,3/17/1995,0.060,
42u,3/18/1995,0.440,
42u,3/19/1995,0.080,
42u,3/20/1995,0.300,
42u,3/21/1995,0.000,
42u,3/22/1995,0.060,
42u,3/23/1995,0.460,
42u,3/24/1995,0.020,
42u,3/25/1995,0.000,
42u,3/26/1995,0.000,
42u,3/27/1995,0.000,
42u,3/28/1995,0.000,
42u,3/29/1995,0.000,
42u,3/30/1995,0.000,
42u,3/31/1995,0.020,
42u,4/1/1995,0.000,
42u,4/2/1995,0.000,
42u,4/3/1995,0.000,
42u,4/4/1995,0.180,
42u,4/5/1995,0.000,
42u,4/6/1995,0.060,
42u,4/7/1995,0.660,
42u,4/8/1995,0.040,
42u,4/9/1995,0.000,
42u,4/10/1995,0.280,
42u,4/11/1995,0.060,
42u,4/12/1995,0.270,
42u,4/13/1995,0.010,
42u,4/14/1995,0.050,
42u,4/15/1995,0.030,
42u,4/16/1995,0.050,E,
42u,4/17/1995,0.110,E,
42u,4/18/1995,0.090,E,
42u,4/19/1995,0.010,E,
42u,4/20/1995,0.170,E,
42u,4/21/1995,0.000,E,
42u,4/22/1995,0.000,E,
42u,4/23/1995,0.000,E,
42u,4/24/1995,0.000,E,
42u,4/25/1995,0.000,E,
42u,4/26/1995,0.000,E,
42u,4/27/1995,0.020,E,
42u,4/28/1995,0.080,E,
42u,4/29/1995,0.160,E,
42u,4/30/1995,0.000,E,
42u,5/1/1995,0.180,E,
42u,5/2/1995,0.360,E,
42u,5/3/1995,0.020,E,
42u,5/4/1995,0.000,E,
42u,5/5/1995,0.020,E,
42u,5/6/1995,0.000,E,
42u,5/7/1995,0.000,E,
42u,5/8/1995,0.000,E,
42u,5/9/1995,0.070,E,
42u,5/10/1995,0.060,E,
42u,5/11/1995,0.150,E,
42u,5/12/1995,0.000,E,
42u,5/13/1995,0.000,E,
42u,5/14/1995,0.000,E,
42u,5/15/1995,0.000,E,
42u,5/16/1995,0.000,E,
42u,5/17/1995,0.000,E,
42u,5/18/1995,0.000,E,
42u,5/19/1995,0.000,
42u,5/20/1995,0.000,
42u,5/21/1995,0.000,
42u,5/22/1995,0.000,
42u,5/23/1995,0.000,
42u,5/24/1995,0.000,
42u,5/25/1995,0.000,
42u,5/26/1995,0.000,
42u,5/27/1995,0.000,
42u,5/28/1995,0.000,
42u,5/29/1995,0.000,
42u,5/30/1995,0.000,
42u,5/31/1995,0.000,
42u,6/1/1995,0.000,
42u,6/2/1995,0.000,
42u,6/3/1995,0.000,
42u,6/4/1995,0.150,
42u,6/5/1995,0.700,
42u,6/6/1995,0.010,
42u,6/7/1995,0.000,
42u,6/8/1995,0.000,
42u,6/9/1995,0.000,
42u,6/10/1995,0.290,
42u,6/11/1995,0.010,
42u,6/12/1995,0.190,
42u,6/13/1995,0.010,
42u,6/14/1995,0.100,
42u,6/15/1995,0.000,
42u,6/16/1995,0.000,
42u,6/17/1995,0.300,
42u,6/18/1995,0.010,
42u,6/19/1995,0.000,
42u,6/20/1995,0.010,
42u,6/21/1995,0.000,
42u,6/22/1995,0.000,
42u,6/23/1995,0.000,
42u,6/24/1995,0.000,
42u,6/25/1995,0.000,
42u,6/26/1995,0.000,
42u,6/27/1995,0.000,
42u,6/28/1995,0.000,
42u,6/29/1995,0.000,
42u,6/30/1995,0.000,
42u,7/1/1995,0.000,
42u,7/2/1995,0.040,
42u,7/3/1995,0.020,
42u,7/4/1995,0.010,
42u,7/5/1995,0.000,
42u,7/6/1995,0.010,
42u,7/7/1995,0.000,
42u,7/8/1995,0.000,
42u,7/9/1995,0.850,
42u,7/10/1995,0.000,
42u,7/11/1995,0.000,
42u,7/12/1995,0.000,
42u,7/13/1995,0.000,
42u,7/14/1995,0.000,
42u,7/15/1995,0.000,
42u,7/16/1995,0.000,
42u,7/17/1995,0.000,
42u,7/18/1995,0.000,
42u,7/19/1995,0.000,
42u,7/20/1995,0.000,
42u,7/21/1995,0.000,
42u,7/22/1995,0.000,
42u,7/23/1995,0.000,
42u,7/24/1995,0.000,
42u,7/25/1995,0.000,
42u,7/26/1995,0.450,
42u,7/27/1995,0.000,
42u,7/28/1995,0.000,
42u,7/29/1995,0.000,
42u,7/30/1995,0.000,
42u,7/31/1995,0.000,
42u,8/1/1995,0.000,
42u,8/2/1995,0.000,
42u,8/3/1995,0.000,
42u,8/4/1995,0.000,
42u,8/5/1995,0.000,
42u,8/6/1995,0.440,
42u,8/7/1995,0.040,
42u,8/8/1995,0.000,
